Order-Id,Item-id,Product-Id,Quantity,Sales-Id,Customer-Id,Sales-Price-Per-Prod,Market-Segment
1509,1509,18,7,5,10,56,software
1510,1510,1,27,5,9,221,software
1511,1511,0,26,3,9,119,financial
1512,1512,2,8,9,22,201,realestate
1513,1513,4,16,6,3,143,retail
1514,1514,12,17,5,6,88,education
1515,1515,2,21,2,16,219,pharmaceutical
1516,1516,19,8,1,3,80,realestate
1517,1517,15,20,1,25,184,realestate
1518,1518,0,23,2,2,120,retail
1519,1519,7,11,9,25,148,education
1520,1520,6,1,0,1,61,pharmaceutical
1521,1521,4,25,1,25,194,software
1522,1522,5,24,5,14,137,financial
1523,1523,3,4,1,22,189,pharmaceutical
1524,1524,8,17,6,7,137,pharmaceutical
1525,1525,15,28,9,0,200,software
1526,1526,5,21,9,16,95,software
1527,1527,0,9,3,9,121,education
1528,1528,13,18,0,26,103,retail
1529,1529,17,13,4,20,184,software
1530,1530,4,25,8,12,169,retail
1531,1531,11,17,1,27,127,pharmaceutical
1532,1532,17,21,0,13,188,realestate
1533,1533,15,11,8,18,195,financial
1534,1534,12,21,3,20,98,pharmaceutical
1535,1535,5,8,2,15,99,realestate
1536,1536,15,15,1,14,186,software
1537,1537,11,21,7,2,116,realestate
1538,1538,13,25,6,21,128,realestate
1539,1539,18,4,8,7,65,retail
1540,1540,13,18,9,10,114,financial
1541,1541,11,17,9,6,132,retail
1542,1542,2,10,7,12,207,realestate
1543,1543,14,3,8,27,197,software
1544,1544,3,3,5,4,171,education
1545,1545,15,26,9,2,182,realestate
1546,1546,0,0,5,25,121,realestate
1547,1547,18,29,3,12,68,retail
1548,1548,17,10,9,9,193,retail
1549,1549,15,13,4,11,179,realestate
1550,1550,11,17,7,15,105,education
1551,1551,11,13,4,23,141,financial
1552,1552,12,6,3,22,100,pharmaceutical
1553,1553,1,6,4,18,229,education
1554,1554,16,6,3,10,156,retail
1555,1555,9,8,7,9,54,pharmaceutical
1556,1556,17,29,2,15,189,retail
1557,1557,2,22,6,27,212,education
1558,1558,14,19,0,9,197,software
1559,1559,0,2,2,7,123,realestate
1560,1560,6,6,2,13,71,software
1561,1561,0,0,6,26,120,software
1562,1562,13,23,8,1,118,retail
1563,1563,4,19,9,9,139,education
1564,1564,8,17,8,24,183,realestate
1565,1565,12,29,8,28,82,financial
1566,1566,16,6,9,9,153,education
1567,1567,17,10,3,19,202,software
1568,1568,10,24,2,28,127,retail
1569,1569,18,14,5,0,76,education
1570,1570,13,15,4,28,107,retail
1571,1571,3,8,1,15,209,retail
1572,1572,4,11,6,20,194,software
1573,1573,17,9,3,20,205,realestate
1574,1574,12,15,6,20,106,education
1575,1575,16,0,6,18,160,education
1576,1576,8,29,6,15,205,education
1577,1577,14,1,3,10,194,retail
1578,1578,14,6,5,28,181,education
1579,1579,10,8,7,17,143,realestate
1580,1580,7,11,2,0,152,pharmaceutical
1581,1581,17,3,1,22,199,realestate
1582,1582,13,7,9,19,106,pharmaceutical
1583,1583,12,24,2,1,106,realestate
1584,1584,16,28,6,0,162,realestate
1585,1585,3,25,4,3,172,financial
1586,1586,6,10,5,6,62,retail
1587,1587,3,24,9,9,212,education
1588,1588,10,16,8,3,154,software
1589,1589,8,20,6,9,163,software
1590,1590,17,28,4,29,201,education
1591,1591,6,9,0,20,83,software
1592,1592,8,25,2,10,208,software
1593,1593,4,14,4,7,155,education
1594,1594,5,0,1,28,128,education
1595,1595,18,22,2,18,72,retail
1596,1596,18,18,6,12,79,pharmaceutical
1597,1597,5,8,2,25,128,financial
1598,1598,15,5,9,26,209,pharmaceutical
1599,1599,17,29,8,19,195,education
1600,1600,19,16,3,3,86,retail
1601,1601,3,22,8,14,209,software
1602,1602,9,12,8,13,84,education
1603,1603,19,7,7,16,79,education
1604,1604,13,16,0,14,118,education
1605,1605,4,26,2,2,150,education
1606,1606,14,0,6,24,187,financial
1607,1607,0,13,3,24,119,software
1608,1608,9,17,1,15,47,software
1609,1609,8,8,4,4,119,education
1610,1610,17,13,8,23,188,education
1611,1611,4,8,5,22,181,financial
1612,1612,13,4,3,29,127,software
1613,1613,1,4,2,26,170,financial
1614,1614,3,5,1,7,187,pharmaceutical
1615,1615,16,16,5,17,153,financial
1616,1616,0,10,9,17,123,pharmaceutical
1617,1617,16,19,9,27,159,software
1618,1618,1,0,8,15,155,financial
1619,1619,18,16,3,24,101,realestate
1620,1620,9,0,0,10,45,pharmaceutical
1621,1621,12,11,9,23,89,education
1622,1622,19,25,8,27,98,education
1623,1623,15,14,8,19,179,retail
1624,1624,16,10,1,3,148,retail
1625,1625,4,27,6,18,155,retail
1626,1626,15,12,8,2,216,realestate
1627,1627,18,11,7,11,73,software
1628,1628,2,2,9,12,202,education
1629,1629,1,2,7,5,177,education
1630,1630,2,16,2,1,209,software
1631,1631,9,29,4,23,44,software
1632,1632,19,11,5,3,72,realestate
1633,1633,10,20,5,11,100,software
1634,1634,17,19,5,12,191,retail
1635,1635,6,1,9,29,54,education
1636,1636,18,27,7,8,61,pharmaceutical
1637,1637,3,10,3,24,196,realestate
1638,1638,4,5,8,23,141,pharmaceutical
1639,1639,8,17,7,28,180,realestate
1640,1640,1,0,2,1,189,financial
1641,1641,16,12,4,20,150,software
1642,1642,0,16,2,19,123,pharmaceutical
1643,1643,2,3,5,24,207,realestate
1644,1644,8,21,9,20,154,financial
1645,1645,6,4,8,15,75,pharmaceutical
1646,1646,11,15,5,5,137,software
1647,1647,1,10,1,8,198,software
1648,1648,8,28,2,13,139,software
1649,1649,2,29,9,15,203,software
1650,1650,10,19,2,18,148,retail
1651,1651,9,26,0,21,96,pharmaceutical
1652,1652,9,18,7,29,60,education
1653,1653,11,19,5,21,97,retail
1654,1654,15,4,4,21,190,pharmaceutical
1655,1655,19,16,8,19,74,pharmaceutical
1656,1656,9,8,5,21,46,software
1657,1657,18,10,5,0,85,pharmaceutical
1658,1658,12,28,8,9,78,retail
1659,1659,15,28,5,14,185,financial
1660,1660,12,19,9,29,101,software
1661,1661,4,1,5,24,149,retail
1662,1662,16,13,5,15,162,realestate
1663,1663,9,19,3,16,91,education
1664,1664,17,6,3,1,183,realestate
1665,1665,11,15,8,23,118,education
1666,1666,17,20,7,22,193,realestate
1667,1667,2,11,5,2,207,education
1668,1668,15,1,5,22,192,realestate
1669,1669,14,4,6,21,199,retail
1670,1670,19,21,3,26,75,software
1671,1671,12,10,8,9,80,software
1672,1672,17,26,2,3,187,education
1673,1673,0,0,6,3,120,retail
1674,1674,16,2,7,0,152,retail
1675,1675,7,19,3,13,133,pharmaceutical
1676,1676,18,3,1,28,70,retail
1677,1677,9,28,7,7,96,pharmaceutical
1678,1678,13,14,0,29,109,software
1679,1679,4,16,8,19,188,software
1680,1680,10,5,0,3,94,software
1681,1681,19,12,9,5,110,education
1682,1682,18,6,9,21,74,financial
1683,1683,4,26,3,28,140,education
1684,1684,15,15,3,6,201,pharmaceutical
1685,1685,16,3,4,25,149,software
1686,1686,13,22,6,20,139,realestate
1687,1687,6,13,6,10,38,software
1688,1688,0,18,3,4,123,pharmaceutical
1689,1689,9,2,4,11,65,realestate
1690,1690,9,11,4,28,99,software
1691,1691,2,20,5,3,217,retail
1692,1692,8,25,6,0,111,retail
1693,1693,15,13,6,14,220,pharmaceutical
1694,1694,18,13,6,24,70,retail
1695,1695,16,2,3,6,156,financial
1696,1696,10,29,5,5,92,retail
1697,1697,18,11,5,19,81,realestate
1698,1698,13,28,8,10,129,education
1699,1699,17,28,8,22,200,realestate
1700,1700,2,12,9,22,206,pharmaceutical
1701,1701,10,21,8,19,149,realestate
1702,1702,18,23,1,29,70,retail
1703,1703,18,3,6,28,77,financial
1704,1704,16,10,5,19,154,education
1705,1705,15,2,9,12,203,software
1706,1706,18,4,5,13,64,retail
1707,1707,16,19,4,29,162,financial
1708,1708,9,10,5,4,77,software
1709,1709,5,4,7,28,127,pharmaceutical
1710,1710,16,14,7,18,154,realestate
1711,1711,17,4,6,11,187,education
1712,1712,4,14,9,8,170,software
1713,1713,5,9,2,22,94,software
1714,1714,3,11,3,13,203,pharmaceutical
1715,1715,15,23,3,17,181,retail
1716,1716,5,29,4,25,115,software
1717,1717,12,13,2,7,79,retail
1718,1718,14,7,0,23,192,pharmaceutical
1719,1719,7,20,6,9,165,retail
1720,1720,17,27,0,6,200,retail
1721,1721,1,27,1,6,235,pharmaceutical
1722,1722,0,5,5,20,122,realestate
1723,1723,17,2,7,16,187,education
1724,1724,18,8,6,12,102,pharmaceutical
1725,1725,6,23,8,15,67,financial
1726,1726,3,13,4,24,166,realestate
1727,1727,0,27,6,18,122,pharmaceutical
1728,1728,10,1,2,7,88,realestate
1729,1729,11,9,0,5,118,pharmaceutical
1730,1730,4,28,6,26,171,pharmaceutical
1731,1731,6,17,8,16,68,realestate
1732,1732,0,13,9,1,119,realestate
1733,1733,7,9,3,28,119,software
1734,1734,6,8,1,3,51,software
1735,1735,4,26,1,12,160,education
1736,1736,7,22,3,22,137,software
1737,1737,5,1,6,14,94,financial
1738,1738,4,23,7,0,175,education
1739,1739,16,16,2,5,154,pharmaceutical
1740,1740,12,6,6,0,87,realestate
1741,1741,3,24,1,2,186,realestate
1742,1742,0,6,4,9,120,retail
1743,1743,3,2,9,1,205,financial
1744,1744,2,22,1,14,208,retail
1745,1745,11,13,7,27,113,software
1746,1746,18,14,8,5,73,pharmaceutical
1747,1747,19,12,9,16,96,realestate
1748,1748,4,7,2,22,179,software
1749,1749,2,9,9,29,217,pharmaceutical
1750,1750,18,17,5,7,101,pharmaceutical
1751,1751,7,21,7,17,125,financial
1752,1752,19,24,4,22,115,realestate
1753,1753,5,11,8,18,105,realestate
1754,1754,10,20,2,13,135,software
1755,1755,2,16,3,28,204,retail
1756,1756,15,22,7,24,217,pharmaceutical
1757,1757,16,1,4,10,151,retail
1758,1758,0,23,4,26,120,realestate
1759,1759,11,10,6,3,99,financial
1760,1760,5,28,0,26,108,education
1761,1761,6,26,7,0,66,financial
1762,1762,12,23,8,22,99,pharmaceutical
1763,1763,9,8,0,17,70,realestate
1764,1764,6,16,7,24,41,financial
1765,1765,0,14,3,15,122,education
1766,1766,2,17,0,14,219,retail
1767,1767,11,21,3,7,133,realestate
1768,1768,10,7,1,12,140,financial
1769,1769,17,16,9,25,189,financial
1770,1770,15,12,9,24,195,pharmaceutical
1771,1771,11,7,8,23,118,software
1772,1772,19,11,3,28,119,pharmaceutical
1773,1773,3,28,7,6,187,pharmaceutical
1774,1774,18,21,0,17,80,realestate
1775,1775,8,25,2,25,146,financial
1776,1776,14,6,8,13,197,retail
1777,1777,8,0,5,23,132,realestate
1778,1778,19,26,1,5,110,software
1779,1779,11,14,4,29,95,retail
1780,1780,13,22,0,5,120,education
1781,1781,19,21,3,18,84,education
1782,1782,7,10,7,21,151,software
1783,1783,10,6,9,1,144,financial
1784,1784,16,26,2,7,161,software
1785,1785,15,25,2,13,205,retail
1786,1786,3,18,3,12,173,realestate
1787,1787,0,5,6,11,122,realestate
1788,1788,9,23,8,6,84,pharmaceutical
1789,1789,18,29,9,26,101,retail
1790,1790,8,26,6,5,167,retail
1791,1791,13,7,0,12,89,software
1792,1792,2,17,2,11,219,pharmaceutical
1793,1793,4,26,8,27,134,retail
1794,1794,7,8,7,28,121,pharmaceutical
1795,1795,3,5,8,27,183,education
1796,1796,7,15,2,29,121,retail
1797,1797,14,27,7,22,187,software
1798,1798,10,27,8,5,132,pharmaceutical
1799,1799,19,24,5,4,81,software
1800,1800,17,27,5,13,188,pharmaceutical
1801,1801,1,25,2,23,162,retail
1802,1802,15,13,9,25,220,pharmaceutical
1803,1803,1,26,6,3,192,pharmaceutical
1804,1804,18,25,3,15,85,financial
1805,1805,12,12,9,15,94,realestate
1806,1806,5,5,4,4,133,retail
1807,1807,6,16,5,26,49,education
1808,1808,18,2,4,27,89,realestate
1809,1809,18,29,4,14,101,software
1810,1810,1,14,2,21,209,pharmaceutical
1811,1811,3,25,9,11,177,retail
1812,1812,7,28,6,2,131,pharmaceutical
1813,1813,14,20,6,27,178,pharmaceutical
1814,1814,11,16,4,6,131,pharmaceutical
1815,1815,4,12,7,26,161,realestate
1816,1816,13,8,0,27,123,financial
1817,1817,10,29,4,26,152,realestate
1818,1818,15,24,4,27,220,retail
1819,1819,4,0,7,7,155,software
1820,1820,14,13,1,18,186,retail
1821,1821,7,22,9,3,128,financial
1822,1822,15,22,7,18,211,education
1823,1823,4,26,6,10,140,realestate
1824,1824,10,24,6,6,90,financial
1825,1825,11,2,4,2,92,realestate
1826,1826,6,18,2,3,64,software
1827,1827,11,20,3,8,108,software
1828,1828,19,28,1,8,91,financial
1829,1829,8,27,4,16,142,retail
1830,1830,11,1,8,10,136,software
1831,1831,12,21,0,4,90,pharmaceutical
1832,1832,11,21,5,21,115,education
1833,1833,12,3,3,27,86,financial
1834,1834,16,2,8,2,148,financial
1835,1835,15,20,1,1,217,software
1836,1836,17,12,3,22,187,software
1837,1837,2,28,3,29,218,realestate
1838,1838,2,0,4,5,204,realestate
1839,1839,6,17,3,11,52,software
1840,1840,10,3,8,15,145,financial
1841,1841,16,9,0,25,162,retail
1842,1842,6,28,8,1,55,software
1843,1843,0,2,7,4,120,realestate
1844,1844,18,1,1,26,75,software
1845,1845,0,2,5,8,119,financial
1846,1846,2,11,9,29,216,software
1847,1847,0,19,1,21,119,education
1848,1848,9,13,3,18,81,retail
1849,1849,10,15,6,8,144,pharmaceutical
1850,1850,2,27,6,14,210,pharmaceutical
1851,1851,5,5,6,22,116,education
1852,1852,13,0,3,2,99,education
1853,1853,8,5,8,13,207,pharmaceutical
1854,1854,6,24,6,6,80,education
1855,1855,2,8,1,11,199,realestate
1856,1856,16,14,7,13,159,software
1857,1857,12,22,2,20,103,pharmaceutical
1858,1858,13,19,1,10,88,realestate
1859,1859,13,0,7,24,90,pharmaceutical
1860,1860,2,9,8,18,203,pharmaceutical
1861,1861,3,2,8,25,194,financial
1862,1862,4,16,9,20,139,pharmaceutical
1863,1863,17,7,4,16,194,pharmaceutical
1864,1864,0,18,7,2,123,pharmaceutical
1865,1865,14,4,7,9,190,education
1866,1866,18,21,4,10,75,realestate
1867,1867,16,14,3,27,146,retail
1868,1868,9,15,6,1,82,realestate
1869,1869,18,12,9,4,76,realestate
1870,1870,3,11,5,14,176,pharmaceutical
1871,1871,12,10,1,27,99,realestate
1872,1872,8,27,6,2,149,software
1873,1873,18,25,8,7,62,pharmaceutical
1874,1874,1,8,5,1,218,education
1875,1875,17,24,1,6,195,financial
1876,1876,18,19,1,4,64,realestate
1877,1877,17,6,8,15,205,financial
1878,1878,7,12,7,17,127,pharmaceutical
1879,1879,4,9,3,8,166,retail
1880,1880,18,13,9,21,84,software
1881,1881,7,10,2,2,148,pharmaceutical
1882,1882,16,29,7,5,162,retail
1883,1883,19,5,1,4,95,software
1884,1884,6,2,3,9,65,software
1885,1885,4,12,3,26,136,education
1886,1886,12,3,1,22,99,retail
1887,1887,16,13,8,22,150,realestate
1888,1888,1,20,8,25,219,education
1889,1889,4,4,8,26,157,realestate
1890,1890,13,9,6,8,123,financial
1891,1891,18,27,1,27,74,realestate
1892,1892,8,22,1,4,202,pharmaceutical
1893,1893,6,13,3,25,84,financial
1894,1894,10,26,9,15,114,education
1895,1895,11,29,8,17,125,software
1896,1896,14,1,9,18,183,education
1897,1897,7,18,5,11,147,education
1898,1898,16,28,9,13,151,pharmaceutical
1899,1899,0,24,9,1,120,financial
1900,1900,9,14,1,20,60,retail
1901,1901,11,7,7,4,130,pharmaceutical
1902,1902,11,7,8,2,139,software
1903,1903,19,7,5,5,86,financial
1904,1904,9,19,2,16,93,software
1905,1905,8,20,0,22,159,retail
1906,1906,9,24,1,29,45,education
1907,1907,10,7,3,23,139,realestate
1908,1908,3,24,0,26,187,education
1909,1909,16,23,3,14,152,pharmaceutical
1910,1910,2,24,1,5,214,financial
1911,1911,14,14,4,20,183,financial
1912,1912,1,5,2,7,230,education
1913,1913,1,2,5,24,216,software
1914,1914,0,18,0,12,120,retail
1915,1915,6,25,9,4,53,education
1916,1916,5,27,2,28,115,financial
1917,1917,0,6,7,0,121,financial
1918,1918,9,15,9,23,55,pharmaceutical
1919,1919,18,5,7,23,93,education
1920,1920,13,19,5,10,116,retail
1921,1921,1,11,4,17,155,software
1922,1922,0,20,9,22,119,education
1923,1923,16,5,1,1,162,financial
1924,1924,1,5,9,13,227,financial
1925,1925,6,23,2,26,68,financial
1926,1926,4,20,7,0,172,software
1927,1927,6,3,5,17,52,realestate
1928,1928,15,25,1,2,184,financial
1929,1929,7,16,6,13,159,realestate
1930,1930,12,1,6,13,90,pharmaceutical
1931,1931,7,1,6,29,166,pharmaceutical
1932,1932,12,2,2,2,91,retail
1933,1933,15,19,6,28,182,pharmaceutical
1934,1934,0,14,6,19,122,pharmaceutical
1935,1935,12,26,8,1,85,financial
1936,1936,0,14,6,17,119,software
1937,1937,2,18,8,21,213,pharmaceutical
1938,1938,16,13,1,3,153,retail
1939,1939,15,8,1,1,216,pharmaceutical
1940,1940,2,18,9,16,203,retail
1941,1941,17,8,3,23,191,retail
1942,1942,4,28,0,0,157,pharmaceutical
1943,1943,19,27,6,14,78,software
1944,1944,17,15,3,26,190,financial
1945,1945,16,22,2,19,146,realestate
1946,1946,0,25,1,27,119,pharmaceutical
1947,1947,15,9,3,0,220,financial
1948,1948,11,14,5,24,103,financial
1949,1949,15,23,6,2,208,realestate
1950,1950,10,0,1,27,144,pharmaceutical
1951,1951,4,11,9,14,166,financial
1952,1952,7,12,8,13,122,software
1953,1953,0,18,0,2,121,pharmaceutical
1954,1954,6,28,2,4,82,financial
1955,1955,5,3,4,24,120,retail
1956,1956,14,8,6,29,193,software
1957,1957,6,0,1,10,60,financial
1958,1958,18,3,6,1,74,realestate
1959,1959,2,17,3,7,203,pharmaceutical
1960,1960,7,11,3,28,165,financial
1961,1961,2,3,7,8,218,software
1962,1962,16,18,5,28,147,pharmaceutical
1963,1963,14,18,1,6,186,realestate
1964,1964,16,17,4,24,154,education
1965,1965,15,20,8,20,208,pharmaceutical
1966,1966,6,29,3,18,38,pharmaceutical
1967,1967,3,3,1,14,194,realestate
1968,1968,3,7,0,18,184,software
1969,1969,3,10,0,2,167,education
1970,1970,12,26,9,29,81,financial
1971,1971,17,24,4,9,192,realestate
1972,1972,17,19,6,17,191,pharmaceutical
1973,1973,13,18,2,21,137,software
1974,1974,8,0,6,25,168,pharmaceutical
1975,1975,10,8,0,14,148,software
1976,1976,11,18,4,4,117,financial
1977,1977,8,20,6,22,163,education
1978,1978,18,3,0,26,83,retail
1979,1979,13,20,2,2,105,realestate
1980,1980,18,7,8,13,81,financial
1981,1981,10,13,8,0,112,software
1982,1982,11,11,6,9,104,financial
1983,1983,13,13,1,7,91,software
1984,1984,4,28,4,28,130,software
1985,1985,10,7,6,29,93,realestate
1986,1986,9,25,0,26,100,pharmaceutical
1987,1987,17,18,9,0,202,education
1988,1988,17,13,8,18,197,financial
1989,1989,19,13,8,16,71,education
1990,1990,9,19,6,25,66,pharmaceutical
1991,1991,18,27,3,6,93,software
1992,1992,4,0,4,14,139,retail
1993,1993,12,25,4,21,78,financial
1994,1994,10,14,8,12,118,retail
1995,1995,0,11,3,20,122,financial
1996,1996,4,23,2,8,141,software
1997,1997,13,16,3,6,126,retail
1998,1998,5,27,2,12,99,realestate
1999,1999,0,7,6,17,123,education
